Date,RTO,Product,Spend
31/12/2018,Tourism Bay of Plenty,Other tourism products,3.20268331
31/12/2018,Tourism Bay of Plenty,"Retail sales - alcohol, food, and beverages",15.4574809
31/12/2018,Tourism Bay of Plenty,Retail sales - fuel and other automotive products,5.921257173
31/12/2018,Tourism Bay of Plenty,Retail sales - other,24.20128479
31/12/2018,Tourism Central Otago,Accommodation services,1.371160869
31/12/2018,Tourism Central Otago,"Cultural, recreation, and gambling services",0.310479924
31/12/2018,Tourism Central Otago,Food and beverage serving services,1.546918281
31/12/2018,Tourism Central Otago,Other passenger transport,0.059023457
31/12/2018,Tourism Central Otago,Other tourism products,0.279256334
31/12/2018,Tourism Central Otago,"Retail sales - alcohol, food, and beverages",4.706517242
31/12/2018,Tourism Central Otago,Retail sales - fuel and other automotive products,1.936324111
31/12/2018,Tourism Central Otago,Retail sales - other,2.317229035
31/12/2018,Tourism Waitaki,Accommodation services,0.868595519
31/12/2018,Tourism Waitaki,"Cultural, recreation, and gambling services",0.0811226
31/12/2018,Tourism Waitaki,Food and beverage serving services,1.618557692
31/12/2018,Tourism Waitaki,Other passenger transport,0.097502706
31/12/2018,Tourism Waitaki,Other tourism products,0.151496946
31/12/2018,Tourism Waitaki,"Retail sales - alcohol, food, and beverages",2.174195713
31/12/2018,Tourism Waitaki,Retail sales - fuel and other automotive products,2.027808035
31/12/2018,Tourism Waitaki,Retail sales - other,1.451397553
31/12/2018,Trust Tairawhiti,Accommodation services,1.303340344
31/12/2018,Trust Tairawhiti,"Cultural, recreation, and gambling services",0.160341537
31/12/2018,Trust Tairawhiti,Food and beverage serving services,1.647947119
31/12/2018,Trust Tairawhiti,Other passenger transport,0.021329789
31/12/2018,Trust Tairawhiti,Other tourism products,0.318142326
31/12/2018,Trust Tairawhiti,"Retail sales - alcohol, food, and beverages",3.387440692
31/12/2018,Trust Tairawhiti,Retail sales - fuel and other automotive products,1.697635739
31/12/2018,Trust Tairawhiti,Retail sales - other,2.909147614
31/12/2018,Venture Taranaki,Accommodation services,2.323928953
31/12/2018,Venture Taranaki,"Cultural, recreation, and gambling services",0.258441176
31/12/2018,Venture Taranaki,Food and beverage serving services,3.16987524
31/12/2018,Venture Taranaki,Other passenger transport,0.179474197
31/12/2018,Venture Taranaki,Other tourism products,1.172493587
31/12/2018,Venture Taranaki,"Retail sales - alcohol, food, and beverages",5.185503994
31/12/2018,Venture Taranaki,Retail sales - fuel and other automotive products,2.639768995
31/12/2018,Venture Taranaki,Retail sales - other,7.31078833
31/12/2018,Venture Timaru,Accommodation services,0.624097467
31/12/2018,Venture Timaru,"Cultural, recreation, and gambling services",0.132089467
31/12/2018,Venture Timaru,Food and beverage serving services,1.977537931
31/12/2018,Venture Timaru,Other passenger transport,0.089292253
31/12/2018,Venture Timaru,Other tourism products,0.555123349
31/12/2018,Venture Timaru,"Retail sales - alcohol, food, and beverages",3.943089067
31/12/2018,Venture Timaru,Retail sales - fuel and other automotive products,2.033449417
31/12/2018,Venture Timaru,Retail sales - other,5.268415091
31/12/2018,Visit Ruapehu,Accommodation services,0.761987316
31/12/2018,Visit Ruapehu,"Cultural, recreation, and gambling services",0.350580862
31/12/2018,Visit Ruapehu,Food and beverage serving services,0.853141904
31/12/2018,Visit Ruapehu,Other passenger transport,0.02929203
31/12/2018,Visit Ruapehu,Other tourism products,0.0741837
31/12/2018,Visit Ruapehu,"Retail sales - alcohol, food, and beverages",1.053143116
31/12/2018,Visit Ruapehu,Retail sales - fuel and other automotive products,1.114522872
31/12/2018,Visit Ruapehu,Retail sales - other,0.474075419
31/12/2018,Visit Whanganui,Accommodation services,0.466358822
31/12/2018,Visit Whanganui,"Cultural, recreation, and gambling services",0.106409696
31/12/2018,Visit Whanganui,Food and beverage serving services,1.085976606
31/12/2018,Visit Whanganui,Other passenger transport,0.024872022
31/12/2018,Visit Whanganui,Other tourism products,0.530751093
31/12/2018,Visit Whanganui,"Retail sales - alcohol, food, and beverages",3.275985517
31/12/2018,Visit Whanganui,Retail sales - fuel and other automotive products,0.913631667
31/12/2018,Visit Whanganui,Retail sales - other,3.13698152
31/12/2018,Wellington Regional Economic Development Agency (WREDA),Accommodation services,6.879618211
31/12/2018,Wellington Regional Economic Development Agency (WREDA),"Cultural, recreation, and gambling services",1.150701536
31/12/2018,Wellington Regional Economic Development Agency (WREDA),Food and beverage serving services,15.73956131
31/12/2018,Wellington Regional Economic Development Agency (WREDA),Other passenger transport,1.80899521
31/12/2018,Wellington Regional Economic Development Agency (WREDA),Other tourism products,4.907517928
31/12/2018,Wellington Regional Economic Development Agency (WREDA),"Retail sales - alcohol, food, and beverages",14.39195731
31/12/2018,Wellington Regional Economic Development Agency (WREDA),Retail sales - fuel and other automotive products,4.819240983
31/12/2018,Wellington Regional Economic Development Agency (WREDA),Retail sales - other,27.90351272
31/1/2019,"Auckland Tourism, Events and Economic Development (ATEED)",Accommodation services,9.110803461
31/1/2019,"Auckland Tourism, Events and Economic Development (ATEED)","Cultural, recreation, and gambling services",4.552298744
31/1/2019,"Auckland Tourism, Events and Economic Development (ATEED)",Food and beverage serving services,31.17627508
31/1/2019,"Auckland Tourism, Events and Economic Development (ATEED)",Other passenger transport,4.309365642
31/1/2019,"Auckland Tourism, Events and Economic Development (ATEED)",Other tourism products,13.02070978
31/1/2019,"Auckland Tourism, Events and Economic Development (ATEED)","Retail sales - alcohol, food, and beverages",30.77481833
31/1/2019,"Auckland Tourism, Events and Economic Development (ATEED)",Retail sales - fuel and other automotive products,16.41972474
31/1/2019,"Auckland Tourism, Events and Economic Development (ATEED)",Retail sales - other,52.54098459
31/1/2019,Central Economic Development Agency (CEDA),Accommodation services,1.082797855
31/1/2019,Central Economic Development Agency (CEDA),"Cultural, recreation, and gambling services",0.223088479
31/1/2019,Central Economic Development Agency (CEDA),Food and beverage serving services,2.935388448
31/1/2019,Central Economic Development Agency (CEDA),Other passenger transport,0.410927811
31/1/2019,Central Economic Development Agency (CEDA),Other tourism products,1.759761411
31/1/2019,Central Economic Development Agency (CEDA),"Retail sales - alcohol, food, and beverages",3.740754101
31/1/2019,Central Economic Development Agency (CEDA),Retail sales - fuel and other automotive products,2.048474227
31/1/2019,Central Economic Development Agency (CEDA),Retail sales - other,8.147424041
31/1/2019,ChristchurchNZ,Accommodation services,5.435483909
31/1/2019,ChristchurchNZ,"Cultural, recreation, and gambling services",1.409004615
31/1/2019,ChristchurchNZ,Food and beverage serving services,11.04617897
31/1/2019,ChristchurchNZ,Other passenger transport,2.149907881
31/1/2019,ChristchurchNZ,Other tourism products,4.88337719
31/1/2019,ChristchurchNZ,"Retail sales - alcohol, food, and beverages",10.98559258
31/1/2019,ChristchurchNZ,Retail sales - fuel and other automotive products,7.62778478
31/1/2019,ChristchurchNZ,Retail sales - other,21.99143993
31/1/2019,Destination Clutha,Accommodation services,0.404088265
31/1/2019,Destination Clutha,"Cultural, recreation, and gambling services",0.111211342
31/1/2019,Destination Clutha,Food and beverage serving services,0.572618486
31/1/2019,Destination Clutha,Other passenger transport,0.043114697
31/1/2019,Destination Clutha,Other tourism products,0.151304711
31/1/2019,Destination Clutha,"Retail sales - alcohol, food, and beverages",0.885644105
31/1/2019,Destination Clutha,Retail sales - fuel and other automotive products,0.92508992
31/1/2019,Destination Clutha,Retail sales - other,0.356352823
31/1/2019,Destination Coromandel,Accommodation services,3.86706871
31/1/2019,Destination Coromandel,"Cultural, recreation, and gambling services",1.63924142
31/1/2019,Destination Coromandel,Food and beverage serving services,10.17398723
31/1/2019,Destination Coromandel,Other passenger transport,0.375179789
31/1/2019,Destination Coromandel,Other tourism products,1.413409922
31/1/2019,Destination Coromandel,"Retail sales - alcohol, food, and beverages",18.01320792
31/1/2019,Destination Coromandel,Retail sales - fuel and other automotive products,8.548479541
31/1/2019,Destination Coromandel,Retail sales - other,9.781650164
31/1/2019,Destination Fiordland,Accommodation services,0.7160455
31/1/2019,Destination Fiordland,"Cultural, recreation, and gambling services",0.156663364
31/1/2019,Destination Fiordland,Food and beverage serving services,0.67439645
31/1/2019,Destination Fiordland,Other passenger transport,0.365587793
31/1/2019,Destination Fiordland,Other tourism products,0.05432772
31/1/2019,Destination Fiordland,"Retail sales - alcohol, food, and beverages",0.649894727
31/1/2019,Destination Fiordland,Retail sales - fuel and other automotive products,0.470516931
31/1/2019,Destination Fiordland,Retail sales - other,0.311889685
31/1/2019,Destination Great Lake Taupo,Accommodation services,5.028626848
31/1/2019,Destination Great Lake Taupo,"Cultural, recreation, and gambling services",2.019179966
31/1/2019,Destination Great Lake Taupo,Food and beverage serving services,6.851515086
31/1/2019,Destination Great Lake Taupo,Other passenger transport,0.428161946
31/1/2019,Destination Great Lake Taupo,Other tourism products,0.941159754
31/1/2019,Destination Great Lake Taupo,"Retail sales - alcohol, food, and beverages",6.633847324
31/1/2019,Destination Great Lake Taupo,Retail sales - fuel and other automotive products,5.922841912
31/1/2019,Destination Great Lake Taupo,Retail sales - other,7.760902782
31/1/2019,Destination Kaikoura,Accommodation services,0.985754423
31/1/2019,Destination Kaikoura,"Cultural, recreation, and gambling services",0.330124436
31/1/2019,Destination Kaikoura,Food and beverage serving services,1.134278256
31/1/2019,Destination Kaikoura,Other passenger transport,0.097301367
31/1/2019,Destination Kaikoura,Other tourism products,0.051168514
31/1/2019,Destination Kaikoura,"Retail sales - alcohol, food, and beverages",1.106588531
31/1/2019,Destination Kaikoura,Retail sales - fuel and other automotive products,0.782240791
31/1/2019,Destination Kaikoura,Retail sales - other,0.594955731
31/1/2019,Destination Marlborough,Accommodation services,2.909767893
31/1/2019,Destination Marlborough,"Cultural, recreation, and gambling services",0.384272051
31/1/2019,Destination Marlborough,Food and beverage serving services,2.751253974
31/1/2019,Destination Marlborough,Other passenger transport,0.580895926
31/1/2019,Destination Marlborough,Other tourism products,0.616185382
31/1/2019,Destination Marlborough,"Retail sales - alcohol, food, and beverages",4.485756113
31/1/2019,Destination Marlborough,Retail sales - fuel and other automotive products,2.756952684
31/1/2019,Destination Marlborough,Retail sales - other,2.982170608
31/1/2019,Destination Queenstown,Accommodation services,5.406245448
31/1/2019,Destination Queenstown,"Cultural, recreation, and gambling services",2.409760336
31/1/2019,Destination Queenstown,Food and beverage serving services,7.91861902
31/1/2019,Destination Queenstown,Other passenger transport,1.388115589
31/1/2019,Destination Queenstown,Other tourism products,1.15933082
31/1/2019,Destination Queenstown,"Retail sales - alcohol, food, and beverages",5.473396932
31/1/2019,Destination Queenstown,Retail sales - fuel and other automotive products,1.74434427
31/1/2019,Destination Queenstown,Retail sales - other,6.826148847
31/1/2019,Destination Rotorua,Accommodation services,4.119951269
31/1/2019,Destination Rotorua,"Cultural, recreation, and gambling services",4.659769572
31/1/2019,Destination Rotorua,Food and beverage serving services,4.56975955
31/1/2019,Destination Rotorua,Other passenger transport,0.865058974
31/1/2019,Destination Rotorua,Other tourism products,0.967627506
31/1/2019,Destination Rotorua,"Retail sales - alcohol, food, and beverages",5.78021021
31/1/2019,Destination Rotorua,Retail sales - fuel and other automotive products,3.682042292
31/1/2019,Destination Rotorua,Retail sales - other,6.126571376
31/1/2019,Destination Wairarapa,Accommodation services,1.026069942
31/1/2019,Destination Wairarapa,"Cultural, recreation, and gambling services",0.147545849
31/1/2019,Destination Wairarapa,Food and beverage serving services,2.14953243
31/1/2019,Destination Wairarapa,Other passenger transport,0.263687752
31/1/2019,Destination Wairarapa,Other tourism products,0.523312921
